44465n,Bulbord Escape (Minigame),Player7972,1.80,0,3,3,0
44460n,Red Coins 3,Purple Coin,3.50,0,3,3,0
44454n,Blue Tower Trial,dexxa,0.00,0,0,0,0
44446n,Red Coins 2: A Harder Level,Purple Coin,1.00,0,3,3,0
44441n,Treacherous Waters,Pwner52746,3.00,0,3,3,0
44437n,The Tricky Tricks,endlessjourney012,3.33,0,3,3,0
44435n,The Space Temple 2,Nicolosse,0.00,0,0,0,0
44431n,Green Forest Tower,dexxa,1.83,0,3,3,0
44428n,[SSB] World 2-1,GMDragon11,0.00,0,0,0,0
44427n,Koopa's and Bob-omb's Plains,Player7972,0.00,0,0,0,0
44424n,The Ugly Barnacle Extended,endlessjourney012,3.00,0,3,3,0
44418n,[SSB] World 1-Castle,GMDragon11,4.00,0,3,3,0
44417n,Mario's Adventure: Chapter V,SonicMarioJryGX,3.00,0,3,3,0
44408n,Wiggler,Pwner52746,3.20,0,3,3,0
44406n,The Summary,Shadoo,4.00,0,3,3,0
44399n,Water Deposit,Player7972,4.00,0,3,3,0
44395n,Sandbar Ridges,CedarBranch,3.80,0,3,3,0
44394n,[SSB] World 1-4,GMDragon11,0.00,0,0,0,0
44382n,Boo's Crazed Minigame,ninja6240,4.00,0,3,3,0
44378n,Boss: Sky Dragon (remake),Pwner52746,4.00,0,3,3,0
44370n,Collapsing Fortress,1018peter,4.20,0,3,3,0
44369n,clouded sky galaxy,minikrash,1.00,0,3,3,0
44364n,[SSB] World 1-2,GMDragon11,4.00,0,3,3,0
44360n,[SSB] World 1-1,GMDragon11,4.00,0,3,3,0
44358n,Mario's Haunted Manison: Boo's Entrance,GMDragon11,0.00,0,0,0,0
44350n,Space Fields: Luigi's Way,endlessjourney012,0.00,0,0,0,0
44347n,A Ghost's Revenge,endlessjourney012,0.00,0,0,0,0
44342n,From Land to the Sky,Bluer,3.00,0,3,3,0
44334n,Stars plus Community Switches,endlessjourney012,0.00,0,0,0,0
44333n,That Shine in the Basement,endlessjourney012,3.00,0,3,3,0
44331n,store disaster v.2,beezer,2.40,0,3,3,0
44329n,The Hike to the East,endlessjourney012,0.00,0,0,0,0
44326n,The Tall Tower,Nicolosse,4.00,0,3,3,0
44325n,Coast Travels,GMDragon11,0.00,0,0,0,0
44324n,freeze flame galaxy,minikrash,2.67,0,3,3,0
44319n,Cream Cake Zone,GMDragon11,3.22,0,3,3,0
44317n,3ix map,Bluer,0.00,0,0,0,0
44314n,FLUDDed Valley,endlessjourney012,0.00,0,0,0,0
44312n,Store disaster,beezer,2.75,0,3,3,0
44304n,The secret of the book 2,Nicolosse,0.00,0,0,0,0
44301n,8 Red Coins Forest,Player7972,4.00,0,3,3,0
44298n,Green Jumps - Trial,CedarBranch,0.00,0,0,0,0
44287n,The Garden Passageway,GMDragon11,0.00,0,0,0,0
44283n,Floating red coins Island,Nicolosse,0.00,0,0,0,0
44281n,The Element Temple 2,dellfarm2000,5.00,0,3,3,0
44280n,Mario's Adventure: Chapter I,SonicMarioJryGX,0.00,0,0,0,0
44277n,Mario's Adventure: Chapter IV: Part 2/2,SonicMarioJryGX,3.50,0,3,3,0
44274n,Lost Vally,Americankid,2.00,0,3,3,0
44271n,Crazy Caves Galaxy m1,GMDragon11,0.00,0,0,0,0
44265n,Bowser Jr's Fiery Fight!,GMDragon11,4.00,0,3,3,0
44264n,Red Coin Castle Hunt,goalfish,2.00,0,3,3,0
44262n,The Bowser's submarine,Nicolosse,0.00,0,0,0,0
44260n,Mini Coin Fall 1,tohmen,2.00,0,3,3,0
44259n,ROTA - Imperial Palace,Bogdan,0.00,0,0,0,0
44258n,Dancing Sky Road,Nwolf,3.50,0,3,3,0
44255n,The jungle trip for 8 red coins,Nicolosse,0.00,0,0,0,0
44253n,To the skies above!,Gamerguy34,0.00,0,0,0,0
44251n,Craggy Grotto's 2nd Mini-Game,CedarBranch,0.00,0,0,0,0
44250n,Craggy Grotto's 1st Mini-Game,CedarBranch,0.00,0,0,0,0
44243n,Silver Star Elevator,Nwolf,4.33,0,3,3,0
44241n,My OWN Clock tower,Nicolosse,4.00,0,3,3,0
44240n,The space temple,Nicolosse,3.00,0,3,3,0
44232n,High Sky Galaxy m2,GMDragon11,4.00,0,3,3,0
44230n,High Sky Galaxy m1,GMDragon11,4.00,0,3,3,0
44228n,Lethal Lava Galaxy,Gamerguy34,2.00,0,3,3,0
44227n,Bounce off level,Player7972,2.50,0,3,3,0
44226n,ROTA - Amazonian Temple,Bogdan,3.00,0,3,3,0
44225n,Plunged Pipes Galaxy m3,GMDragon11,3.00,0,3,3,0
44223n,Plunged Pipes Galaxy m2,GMDragon11,3.00,0,3,3,0
44218n,Plunged Pipes Galaxy m1,GMDragon11,4.25,0,3,3,0
44217n,ARCTIC RUINS - ACT 1,Asterocrat,4.71,0,3,3,0
44214n,ROTA - The Sacre Pyramid,Bogdan,2.00,0,3,3,0
44211n,The too hot volcano,Nicolosse,0.00,0,0,0,0
44209n,Fire Zone - Area 2,Nwolf,4.20,0,3,3,0
44206n,The Big Adventure Ep 2 Luigi,sonicspace123,0.00,0,0,0,0
44202n,The Big Adventure Ep 1,sonicspace123,0.00,0,0,0,0
44198n,Mini Lava World,endlessjourney012,4.00,0,3,3,0
44197n,Descent to the Loot,CedarBranch,5.00,0,3,3,0
44196n,The 12 Quests : #1 - Grassland,darkkirby6096,0.00,0,0,0,0
44195n,Flower Field Galaxy m2,GMDragon11,4.00,0,3,3,0
44194n,Super Mario 63 Obstacle Course,endlessjourney012,0.00,0,0,0,0
44193n,E. Gadd's Contraption,endlessjourney012,4.00,0,3,3,0
44191n,Castle Siege,SuperMarioGames,0.00,0,0,0,0
44189n,Mario's Galaxy Adventures part 7,sonicfan121901,0.00,0,0,0,0
44188n,Flower Field Galaxy m1,GMDragon11,4.00,0,3,3,0
44186n,Floating block galaxy,awesomepika,4.00,0,3,3,0
44184n,Strange desert,Nicolosse,0.00,0,0,0,0
44172n,Blue Brick Galaxy m3,GMDragon11,4.00,0,3,3,0
44171n,Blue Brick Galaxy m2,GMDragon11,3.50,0,3,3,0
44168n,Sky land,Nicolosse,2.00,0,3,3,0
44164n,Fun Slide\xe2?\xa2 V. 1.0 BETA,tohmen,3.50,0,3,3,0
44163n,swimschool part 1 swim practice,100 K,3.00,0,3,3,0
44161n,Koopa's Fortress,Player7972,2.00,0,3,3,0
44160n,Blue Brick Galaxy m1,GMDragon11,3.00,0,3,3,0
44159n,Turbo Nozzle in the Tiny Grotto,CedarBranch,0.00,0,0,0,0
44156n,Space Fields: Lost Legends,endlessjourney012,4.50,0,3,3,0
44148n,Warship Mania!,GMDragon11,3.50,0,3,3,0
44146n,Bowser took over part 12,marioprime,0.00,0,0,0,0
44144n,Mario's Adventure: Chapter IV: Part 1/2,SonicMarioJryGX,0.00,0,0,0,0
44139n,Space Fields: Gravity Goomba,endlessjourney012,0.00,0,0,0,0
44137n,Deep Deep sea,Americankid,2.00,0,3,3,0
44131n, lt;b gt; lt;u gt;L'ile flotante,awesomepika,3.50,0,3,3,0
44130n,Mario's Adventure: Chapter III,SonicMarioJryGX,3.50,0,3,3,0
44128n,Running Hell for red coins,CaveStoryFreak2,0.00,0,0,0,0
44127n,Running Hell,CaveStoryFreak2,3.83,0,3,3,0
44121n,Marios Adventures Part 2,luigifreak,3.00,0,3,3,0
44120n,Mario's Galaxy Adventures part 6,sonicfan121901,4.00,0,3,3,0
44117n,The Mario Adventure Ep. 1,CaveStoryFreak2,2.33,0,3,3,0
44112n,lethal lava land 2 UPDATED v.2,beezer,1.67,0,3,3,0
44111n,Marios moon Adventure Pt 1,Bowser224,4.00,0,3,3,0
44109n,The White Sadness,~Yuri,3.50,0,3,3,0
44107n,Burning Substances (Combustibus Coalcaves) Part 1,CedarBranch,4.75,0,3,3,0
44103n,Space Fields: Space Station,endlessjourney012,0.00,0,0,0,0
44102n,SMS: The Cave of Curiosity,GMDragon11,4.33,0,3,3,0
44084n,Fantasy World,Player7972,4.50,0,3,3,0
44078n,The Big Tower,rotor246,4.00,0,3,3,0
44076n,Mario's Adventure: Chapter II,SonicMarioJryGX,3.00,0,3,3,0
44072n,Coin Fall:Smash,koopa777,3.33,0,3,3,0
44071n,Underwater Submarine,endlessjourney012,3.00,0,3,3,0
44070n,Floating Isle Factory,ThePerfectRun,3.67,0,3,3,0
44064n,Island Stars Galaxy,1018peter,3.50,0,3,3,0
44063n,Space Fields: Welcome...,endlessjourney012,4.00,0,3,3,0
44060n,Large Sky to Space,Player7972,0.00,0,0,0,0
44058n,Ultimate Coin Fall,SonicMarioJryGX,4.25,0,3,3,0
44049n,Lost Snow City,Americankid,0.00,0,0,0,0
44042n,Space Fields: The Broken Force,endlessjourney012,4.00,0,3,3,0
44037n,Exitus,-BY,4.38,0,3,3,0
44030n,Koopa Sky,koopa777,2.00,0,3,3,0
44029n,Crazy Canons,koopa777,2.75,0,3,3,0
44028n,Fading Fortress,1018peter,4.00,0,3,3,0
44026n,Mario's Adventure: Pt I: Duty,SonicMarioJryGX,0.00,0,0,0,0
44023n,Coin Fall,koopa777,3.80,0,3,3,0
44022n,Magma Mine,koopa777,3.50,0,3,3,0
44020n,Tarzan Mario 2,Americankid,0.00,0,0,0,0
44019n,Tarzan mario,Americankid,2.33,0,3,3,0
44017n,SMS: The Ruined Temple,GMDragon11,4.50,0,3,3,0
44014n,Marios Adventures Part 1,luigifreak,0.00,0,0,0,0
44011n,Goonie flight,rotor246,3.50,0,3,3,0
44010n,Mega Castle,ThePerfectRun,2.67,0,3,3,0
44008n,Bullet Bash,Zekrom41,3.33,0,3,3,0
44004n,Mario Adventure: Part 1,SonicMarioJryGX,5.00,0,3,3,0
44003n,Scaling Skyscraper Galaxy,Mario72538,2.25,0,3,3,0
44000n,New Super Mario 64,Americankid,3.50,0,3,3,0
43997n,RED COINS,Purple Coin,1.00,0,3,3,0
43996n,Mario's Trials Ep 4: Underground,Agent1_Firevolt,0.00,0,0,0,0
43995n,Mario's Trials Ep 3: Deserted,Agent1_Firevolt,0.00,0,0,0,0
43994n,Mario's Trials Ep 2: Snowlanders,Agent1_Firevolt,0.00,0,0,0,0
43993n,Mario's Trials Ep 1: The Journey,Agent1_Firevolt,0.00,0,0,0,0
43989n,The Beginning Prolouge,Bowser224,2.00,0,3,3,0
43986n,Space Fields: Alone,endlessjourney012,3.00,0,3,3,0
43984n,SMS128 (early SM63) Snowman's Land LD Style,endlessjourney012,1.00,0,3,3,0
43982n,Super Mario Storytime   The Beginning Pt 2,GMDragon11,5.00,0,3,3,0
43981n,Mario's Bar Adventure,ThePerfectRun,4.00,0,3,3,0
43980n,Space Fields: The Rocket,endlessjourney012,4.00,0,3,3,0
43977n,another level...,rotor246,1.50,0,3,3,0
43970n,Space Fields: The Super Cave,endlessjourney012,3.00,0,3,3,0
43965n,Space Fields: Broken Purple,endlessjourney012,3.50,0,3,3,0
43962n,Abandoned Castle,Player7972,3.00,0,3,3,0
43954n,Super Mario Storytime   The Beginning Pt 1,GMDragon11,5.00,0,3,3,0
43952n,the ice cliff,Player7972,2.50,0,3,3,0
43949n,Mario and the Red Coins,endlessjourney012,4.80,0,3,3,0
43947n,Whispers of Angels: Awakening,Katherine,3.50,0,3,3,0
43940n,Lost.,endlessjourney012,4.33,0,3,3,0
43911n,Snowy Land World Puzzle Edition,endlessjourney012,4.50,0,3,3,0
43907n,SMG Rainbow Cloud Galaxy Star 3,sonicfan121901,0.00,0,0,0,0
43906n,Mario in Prison,endlessjourney012,0.00,0,0,0,0
43902n,The Dimensional Library,endlessjourney012,0.00,0,0,0,0
43901n,Mount Mushroom Kingdom,endlessjourney012,0.00,0,0,0,0
43900n,space exterior,valerias3417,3.00,0,3,3,0
43880n,Goombas Castle,Bowser224,0.00,0,0,0,0
43871n,Endless Route to Heaven,ThePerfectRun,3.00,0,3,3,0
43867n,Black Jungle Run,~MP3 Amplifier~,4.75,0,3,3,0
43852n,Snowy Land World,endlessjourney012,5.00,0,3,3,0
43849n,Foreverest,Dtroid,4.00,0,3,3,0
43845n,Air-Water World,endlessjourney012,0.00,0,0,0,0
43842n,SMG Rainbow Cloud Galaxy Star 2,sonicfan121901,0.00,0,0,0,0
43837n,Haunted Hotel,ThePerfectRun,4.00,0,3,3,0
43835n,The Temple Of Sun,Katherine,4.00,0,3,3,0
43832n,Space Fields: The Coins to Shine,endlessjourney012,0.00,0,0,0,0
43828n,Bowser's Lava Field,endlessjourney012,0.00,0,0,0,0
43818n,Mushroom Kingdom Lava,endlessjourney012,3.00,0,3,3,0
43793n,Mario and the Sea Voyage Part 1,Nintendo fan,4.00,0,3,3,0
43792n,Re: Bob-omb Fortress,greengrappler,4.00,0,3,3,0
43771n,Re: World War Mario chapter 1-3,crazymonkey3879,2.00,0,3,3,0
43767n,Up the Spiky Cliff,CedarBranch,0.00,0,0,0,0
43741n,To the Grove,CedarBranch,5.00,0,3,3,0
43740n,the park,koficui,1.50,0,3,3,0
43721n,Twilit Forest,KABOOM,4.50,0,3,3,0
43719n,Foreverest-Prologue,Dtroid,0.00,0,0,0,0
43711n,The House (Castle form),luisbrawl,3.00,0,3,3,0
43693n,The temple of perdition,~Yuri,4.00,0,3,3,0
43692n,The entrance of the temple,~Yuri,5.00,0,3,3,0
43639n,Zapper Troubles - Coinless Comet,CedarBranch,0.00,0,0,0,0
43638n,Zapper Troubles,CedarBranch,0.00,0,0,0,0
43631n,Eight Red Coins: Cave,Eman34166,3.75,0,3,3,0
43617n,Cloud Calamity,sirmentio,3.33,0,3,3,0
43612n, lt;u gt;Citaly lt;/u gt;,Americankid,0.00,0,0,0,0
43601n,Haunted Past 3,Americankid,2.00,0,3,3,0
43591n,Mario and the Mansion Part 2,Nintendo fan,4.00,0,3,3,0
43585n,Hot-Cold Land,Cwazyface,0.00,0,0,0,0
43581n,Kamek's Funhouse,Dark8Creator8,1.50,0,3,3,0
43566n,Run For It,2013LuigisYear,3.00,0,3,3,0
43549n,SSS! Six Silver Stars!,Eman34166,0.00,0,0,0,0
43541n,Ardam - The Magnificent Forest,Charcoal,4.50,0,3,3,0
43536n,The fall thru maze,playing23*,0.00,0,0,0,0
43535n,Hot Lava Galaxy Shine 1,luigifreak,3.00,0,3,3,0
43534n,Mario and the Mansion Part 1,Nintendo fan,3.00,0,3,3,0
43532n,Re: Don't Move!!,Spongyoshi,4.00,0,3,3,0
43527n,Mushroom Kingdom (Outskirts),adventuretimemadness,3.00,0,3,3,0
43523n,sandy devil,MR.mlj,1.00,0,3,3,0
43517n,TTOTMC: (Ep1-3) Moss Crossings,CedarBranch,0.00,0,0,0,0
43516n,NSM63-RED COINS,Americankid,0.00,0,0,0,0
43511n,Mushroom Forest,MilesCreations,1.00,0,3,3,0
43504n,Tour Of Peaches Castle: 2,luigifreak,2.00,0,3,3,0
43503n,Eight Red Coins: Swamp,Eman34166,0.00,0,0,0,0
43498n,World War Mario chapter 1-2,crazymonkey3879,0.00,0,0,0,0
43495n,Random Galaxy!,Spongyoshi,1.00,0,3,3,0
43468n,Weedy-Bush World,CedarBranch,4.50,0,3,3,0
43464n,Captain Jack Needs YOU!,Eman34166,0.00,0,0,0,0
43456n,Old Pit,OshawottDeluxe,1.00,0,3,3,0
43454n,GrassLand,MilesCreations,1.50,0,3,3,0
43447n,World War Mario,crazymonkey3879,4.00,0,3,3,0
43445n,The Volcano,MilesCreations,3.00,0,3,3,0
43441n,Castle in Peril,ICantThinkOfName,0.00,0,0,0,0
43439n,Bowser's Castle,MilesCreations,0.00,0,0,0,0
43427n,Inside the Volcano,ICantThinkOfName,3.00,0,3,3,0
43423n,Tour Of Peaches Castle,luigifreak,4.00,0,3,3,0
43405n,Super Mario Planet SERIES,NyanSteve,0.00,0,0,0,0
43380n,Volcano World,OshawottDeluxe,1.00,0,3,3,0
43355n,Desert World,OshawottDeluxe,0.00,0,0,0,0
43351n,Into The Forest,youssef,3.00,0,3,3,0
43350n,Grass World,OshawottDeluxe,2.00,0,3,3,0
43348n,Volcanic Red Coins,galaxy6,1.00,0,3,3,0
43328n,The year of Luigi!,2013LuigisYear,2.00,0,3,3,0
43325n,SMG Rainbow Cloud Galaxy Star 1,sonicfan121901,0.00,0,0,0,0
43320n,Calamity Ville Teror 1,kurtmamauag,0.00,0,0,0,0
43318n,Thanks!,IceCrouzer,4.00,0,3,3,0
43312n,DUNGEON,Eman34166,0.00,0,0,0,0
43305n,SM64 Goomba's Revenge! intro 1/2,sonicfan121901,3.00,0,3,3,0
43284n,Boo Planet Galaxy - Comet 1,mario54321,0.00,0,0,0,0
43275n,The Demise of Sm123's SS,supermario123,0.00,0,0,0,0
43272n,challenge land150x150,SuperMudkip1,1.00,0,3,3,0
43270n,Abandoned Overflowing Mine,Dominator1337,3.00,0,3,3,0
43266n,Course 2,dawidkrainski,2.00,0,3,3,0
43265n,Red Coins in World 1-1,MrMii35000vr,4.00,0,3,3,0
43259n,Edge Of Sarassasland: Desertland,luigifreak,2.00,0,3,3,0
43246n,Secret Course of the Goombas,superbot12,3.00,0,3,3,0
43244n,Galaxy Clockworks,superbot12,3.00,0,3,3,0
43243n,Galactic Space Garden,superbot12,3.33,0,3,3,0
43228n,Boo Planet Galaxy - Star 1,mario54321,0.00,0,0,0,0
43203n,Platformed Forest,Kajademon,3.50,0,3,3,0
43191n,The Orb's Revenge Chapter 1,Steveio616,4.50,0,3,3,0
43186n,Grassy Raceway,koopa777,0.00,0,0,0,0
43185n,Grassy Greens 3,koopa777,0.00,0,0,0,0
43184n,the village 2:story starts,koficui,0.00,0,0,0,0
43177n,Super Mario Legends Ch.1 Pt.1,red_bullet63,2.00,0,3,3,0
43172n,saving toady part 1,bubbaman6,1.00,0,3,3,0
43147n,Galaxy 1-1,Thesupermariolevels,2.00,0,3,3,0
43143n,Fantasy Forest Ilex,Cordelia,3.50,0,3,3,0
43119n,Mario and the Maze (Mission 6),mariofanatic,3.00,0,3,3,0
43118n,Mario and the Maze (Mission 5),mariofanatic,3.00,0,3,3,0
43117n,Mario and the Maze (Mission 4),mariofanatic,3.00,0,3,3,0
43116n,Mario and the Maze (Mission 3),mariofanatic,3.00,0,3,3,0
43115n,Mario and the Maze (Mission 2),mariofanatic,3.00,0,3,3,0
43114n,Mario and the Maze (Mission 1),mariofanatic,3.00,0,3,3,0
43094n,Return to Mario 2,Cordelia,3.00,0,3,3,0
43083n,Gloomy Gardens Battling Challenge,CedarBranch,0.00,0,0,0,0
43082n,Sky High Galaxy Shine 3,sonicfan121901,0.00,0,0,0,0
43080n,Luigis WORLD,Dixper,1.33,0,3,3,0
43072n,Undersea Castle Adventure,Gabriel Lim,0.00,0,0,0,0
43071n,Chill Canyon,1018peter,3.33,0,3,3,0
43055n,the villge,koficui,0.00,0,0,0,0
43046n,Return to Mario,Cordelia,3.00,0,3,3,0
43030n,Custom Land Legacy 0-2,awesome3D8,2.00,0,3,3,0
43020n,Custom Land Legacy 0-1,awesome3D8,1.00,0,3,3,0
43015n,Super 63/64 Quizshow,Master-Mario 63,4.00,0,3,3,0
43014n,Toasted Volcano,Master-Mario 63,4.00,0,3,3,0
43008n,Super Mario Galaxy Prologe 2/2,sonicfan121901,0.00,0,0,0,0
43006n,Ice Dungeon,1018peter,4.00,0,3,3,0
42990n,Puzzles in lethal lava land,FearNinja,2.00,0,3,3,0
42985n,The evil,42ducksable1,2.00,0,3,3,0
42971n,Mario's Quest    Q-1 (Storyline),lynnenew,2.00,0,3,3,0
42949n,Taco Land!,42ducksable1,0.00,0,0,0,0
42936n,Mario SilverStar Rush : Goomba Plains,Thomas100,0.00,0,0,0,0
42935n,Mushroom Heights,1018peter,3.00,0,3,3,0
42934n,Mushroom Kingdom Jungle,gooberb,0.00,0,0,0,0
42933n,Galaxy 2 Snowland 3,42ducksable1,0.00,0,0,0,0
42932n,Galaxy 2 Snowland 2,42ducksable1,0.00,0,0,0,0
42929n,Galaxy 2 Snowland 1,42ducksable1,0.00,0,0,0,0
42926n,Grass Dash,goalfish,2.00,0,3,3,0
42920n,Falling Penguins,youssef,0.00,0,0,0,0
42918n,Bowser's Castle Stage 1,qazwsx123,3.50,0,3,3,0
42913n,Silver Star Climb,Meta,4.00,0,3,3,0
42903n,The Secret Of The Volcano,fish,3.00,0,3,3,0
42902n,Red Coin Clock Chaos,goalfish,2.00,0,3,3,0
42899n,Hall of Hieroglyphs,SMDX2012,2.00,0,3,3,0
42895n,Hellacious Test,CedarBranch,4.00,0,3,3,0
42894n,Twisted Dimensions,Sonicmaster,1.00,0,3,3,0
42889n,The Underground Obstacle Course,DrosteEffect,0.00,0,0,0,0
42876n,mario galaxy adventures part 5,sonicfan121901,2.00,0,3,3,0
42873n,Super Mario Galaxy Prologe 1/2,sonicfan121901,0.00,0,0,0,0
42869n,Lost city of nimbia,brick2012,0.00,0,0,0,0
42864n,Galaxy 1 Grassland 3,42ducksable1,0.00,0,0,0,0
42862n,Galaxy 1 Grassland 1,42ducksable1,0.00,0,0,0,0
42847n,Get along: Angry birds.,brick2012,1.00,0,3,3,0
42843n,Get along!,brick2012,0.00,0,0,0,0
42841n,SMG Good Egg Galaxy Star # 3,sonicfan121901,0.00,0,0,0,0
42840n,Secret Stars,fish,0.00,0,0,0,0
42829n,Cannon FLUDD,youssef,2.00,0,3,3,0
42826n,Bully Battlegrounds,fish,2.00,0,3,3,0
42825n,Bowser took over part 11,marioprime,0.00,0,0,0,0
42821n,Easy grass,brick2012,1.33,0,3,3,0
42820n,SMG Good Egg Galaxy Star # 2,sonicfan121901,0.00,0,0,0,0
42809n,Tutorial World,~Yuri,0.00,0,0,0,0
42807n,Level 3: The Mushroom Sky,jayden091003,0.00,0,0,0,0
42804n,Agord's Keep,1018peter,4.00,0,3,3,0
42801n,Super M63 Mystery: Tutorial,youssef,0.00,0,0,0,0
42789n,Super M63 Mystery: Red coins,youssef,2.00,0,3,3,0
42788n,Super M63 Mystery: Night,youssef,2.00,0,3,3,0
42787n,Super M63 Mystery: Prologue,youssef,2.00,0,3,3,0
42786n,Tricks 63: Power Caps,CedarBranch,0.00,0,0,0,0
42785n,Tricks 63: F.L.U.D.D.,CedarBranch,4.00,0,3,3,0
42784n,Tricks 63: Spinning,CedarBranch,0.00,0,0,0,0
42783n,Tricks 63: Crouch'n'Dive,CedarBranch,0.00,0,0,0,0
42782n,Tricks 63: Jumps,CedarBranch,0.00,0,0,0,0
42781n,Level 2: The Underworld,jayden091003,0.00,0,0,0,0
42779n,Acorn Fields (Level 1),jayden091003,0.00,0,0,0,0
42773n,Jungle Act 1,fish,5.00,0,3,3,0
42770n,SMG Good Egg Galaxy Star # 1,sonicfan121901,4.00,0,3,3,0
42742n,super mario 63 course 1,sonicfan121901,0.00,0,0,0,0
42741n,Coin Rush,Biobak,2.50,0,3,3,0
42739n,The 5 Coins Daredevil 2(Easier Mode),1018peter,5.00,0,3,3,0
42734n,In Cave,youssef,1.00,0,3,3,0
42728n,easy level 2,newkey,2.00,0,3,3,0
42727n,Super Mario Bros 1-1,SMDX2012,1.00,0,3,3,0
42714n,easy level,newkey,2.00,0,3,3,0
42712n,Secret Wheel,Biobak,2.00,0,3,3,0
42709n,Bianco Hills,SMDX2012,0.00,0,0,0,0
42707n,Puzzling Heat,CedarBranch,5.00,0,3,3,0
42706n,Desert Silver Stars Comet,youssef,0.00,0,0,0,0
42694n,red coins is in the garden,newkey,0.00,0,0,0,0
42688n,Grass Space,youssef,2.00,0,3,3,0
42682n,The legendary shrine,~Yuri,3.00,0,3,3,0
42681n,new super mario bros.Ds 1-1,Michu333,0.00,0,0,0,0
42654n,Sunset at the Docks,CedarBranch,4.00,0,3,3,0
42650n,Bowser's Factory,toad005,2.00,0,3,3,0
42645n,The 5 Coins Daredevil 2 (Insane Mode),1018peter,3.00,0,3,3,0
42639n,Bullet bill land,Victoria141,2.00,0,3,3,0
42634n,After the Storm,CedarBranch,4.50,0,3,3,0
42633n,Lorian Adventure Prolouge,AlvinEarthWormFan,0.00,0,0,0,0
42607n,The Lost Dimension: Evergreen Hills,Sprocket,3.00,0,3,3,0
42606n, lt;font color= quot;#FFFF0 quot; gt;Desert,youssef,2.00,0,3,3,0
42599n, lt;font color= quot;#0000FF quot; gt;All-in-one,Biobak,0.00,0,0,0,0
42589n,Boo's Library Secret V1,youssef,0.00,0,0,0,0
42588n,TTOTMC: (Ep1-2) Moss Crossings,CedarBranch,0.00,0,0,0,0
42550n,Jungle: None Snow,youssef,1.00,0,3,3,0
42547n,The Lost Dimension,Sprocket,0.00,0,0,0,0
42531n,Mr Thwomp Gets a Little Angry,Pieman,2.00,0,3,3,0
42529n,[color=#FF0000][/color]Survival lt;br gt;#1,Biobak,1.00,0,3,3,0
42527n,Snowland 10: The end,marios adventures,0.00,0,0,0,0
42525n,The 5 Coins Daredevil,1018peter,4.00,0,3,3,0
42523n,The Pyramid,youssef,0.00,0,0,0,0
42522n,Wario's Clock Lava Comet,youssef,0.00,0,0,0,0
42521n,TURBO RUN!!!!,sonicfan121901,1.25,0,3,3,0
42520n,Cumulus Humilis Travels - Bluejoy Comet,CedarBranch,0.00,0,0,0,0
42517n,Adventure to the Sky Island,debu03,0.00,0,0,0,0
42516n,Wario's Clock,youssef,3.00,0,3,3,0
42515n,Fresh - Coinless Comet,CedarBranch,5.00,0,3,3,0
42509n,AMW:The Bully's Forest,Dtroid,0.00,0,0,0,0
42503n,Albatross quest,albatross99,0.00,0,0,0,0
42484n,Waluigi's Clock,Waluigi Tyme,0.00,0,0,0,0
42473n,Speed Run Hero: Beginner,CedarBranch,4.33,0,3,3,0
42472n,Sky Passage,youssef,4.00,0,3,3,0
42463n,Secret path in the sky,lucas s.c,4.00,0,3,3,0
42461n,1: Bowsers oven,marios adventures,0.00,0,0,0,0
42460n,Airway 2,marios adventures,0.00,0,0,0,0
42453n,Iciroth's Forest,WindMasterArceus,3.00,0,3,3,0
42451n,In The Factory Bomb Comet,youssef,0.00,0,0,0,0
42450n,The Temple of The Sun God,Missingno3000,1.50,0,3,3,0
42448n,Cloudy Climb Galaxy,1018peter,0.00,0,0,0,0
42412n,bowsers secret room,albatross99,0.00,0,0,0,0
42411n,Bob-Omb Fludd,joysjs,3.00,0,3,3,0
42405n,Airway 1,marios adventures,2.50,0,3,3,0
42400n,The World War! 1/5,sonicfan121901,0.00,0,0,0,0
42398n,White Way,Megar,3.00,0,3,3,0
42379n,Snowland 9: The big battle,marios adventures,1.00,0,3,3,0
42378n,Snowland 8: The coin factory,marios adventures,1.00,0,3,3,0
42376n,sun quest 5-4 castle,blazeron1,0.00,0,0,0,0
42375n,clock tock land stage 4bosspart1,sonicfan121901,0.00,0,0,0,0
42374n,sun quest 5-3,blazeron1,0.00,0,0,0,0
42373n,sun quest 5-2,blazeron1,0.00,0,0,0,0
42371n,In The Factory,youssef,2.00,0,3,3,0
42370n, lt;b gt; Timed 2,Mario Strikes Back!,0.00,0,0,0,0
42365n,The Science War: Final Boss,~MP3 Amplifier~,5.00,0,3,3,0
42364n,The Science War: Part 2,~MP3 Amplifier~,5.00,0,3,3,0
42363n,The Science War: Part 1,~MP3 Amplifier~,5.00,0,3,3,0
42362n,The Science War: Prologue,~MP3 Amplifier~,5.00,0,3,3,0
42355n,Grandpa Goomba,Toastache,4.00,0,3,3,0
42352n,Gemstone Gorge,1018peter,4.00,0,3,3,0
42348n,Bowser's Castle,youssef,2.50,0,3,3,0
42347n,Castle Blue Comet,youssef,4.00,0,3,3,0
42340n,Under The Oasis,AgentG128,0.00,0,0,0,0
42335n,Sandy Soils - Purple Comet,CedarBranch,4.50,0,3,3,0
42320n,Simmering Stars,CedarBranch,0.00,0,0,0,0
42319n,Trapped in a cave #2,Michael s.,1.00,0,3,3,0
42316n,Platform Maze,youssef,2.50,0,3,3,0
